timestamp_unix,cgroup_mem_anon_bytes,cgroup_mem_file_bytes,cgroup_mem_kernel_bytes,cgroup_mem_slab_bytes,cgroup_mem_swap_bytes,cgroup_mem_workingset_refault,cgroup_mem_kswapd_steal,cgroup_mem_direct_reclaim_steal
1783500255.3614,5444280320,33973542912,1520345088,4799401944,,,99009109,125177154
1783500256.3619,5510844416,34017779712,1522225152,4800338424,,,99009109,125177154
1783500257.3624,5510119424,34017779712,1521295360,4799474856,,,99009109,125177154
1783500258.363,5526777856,34017783808,1521688576,4799699656,,,99009109,125177154
1783500259.3636,5493325824,33973547008,1521991680,4800328352,,,99009109,125177154
1783500260.364,5509828608,34006482944,1521610752,4799773560,,,99009109,125177154
1783500261.3645,5509574656,34017783808,1522675712,4800594336,,,99009109,125177154
1783500262.365,5526466560,34017783808,1522110464,4799911288,,,99009109,125177154
1783500263.3654,5509758976,34017783808,1522278400,4800182288,,,99009109,125177154
1783500264.3659,5521657856,34017787904,1523154944,4800908072,,,99009109,125177154
1783500265.3663,5509812224,34017787904,1522700288,4800910280,,,99009109,125177154
1783500266.3667,5478191104,34017787904,1521709056,4800556736,,,99009109,125177154
1783500267.3671,5509976064,34017787904,1521311744,4799433128,,,99009109,125177154
1783500268.3676,5514514432,34017787904,1522552832,4800392392,,,99009109,125177154
1783500269.3679,5478133760,34017792000,1520873472,4799724064,,,99009109,125177154
1783500270.3684,5509771264,34017792000,1523044352,4800930512,,,99009109,125177154
1783500271.3688,5509828608,34017792000,1521442816,4799646184,,,99009109,125177154
1783500272.3693,5495140352,34017792000,1521582080,4800152192,,,99009109,125177154
1783500273.3696,5512900608,34017792000,1522700288,4800278056,,,99009109,125177154
1783500274.3702,5509410816,34017792000,1522429952,4800622520,,,99009109,125177154
1783500275.3706,5478465536,33973555200,1521340416,4800109072,,,99009109,125177154
1783500276.3711,5523849216,34017796096,1522454528,4800279312,,,99009109,125177154
1783500277.3722,5509390336,34017796096,1520914432,4799163808,,,99009109,125177154
1783500278.3727,5482168320,33973559296,1521250304,4799710824,,,99009109,125177154
1783500279.373,5509427200,34006216704,1521344512,4799567808,,,99009109,125177154
1783500280.3736,5526401024,34017796096,1522577408,4800319048,,,99009109,125177154
1783500281.3741,5494517760,33984491520,1522315264,4800750592,,,99009109,125177154
1783500282.3746,5509357568,34011820032,1522507776,4800476280,,,99009109,125177154
1783500283.3753,5509439488,34017800192,1521917952,4800132792,,,99009109,125177154
1783500284.3758,5509455872,34017800192,1521463296,4799681304,,,99009109,125177154
1783500285.3763,5509763072,34017800192,1522819072,4800828720,,,99009109,125177154
1783500286.3767,5509447680,34017800192,1521954816,4800144064,,,99009109,125177154
1783500287.3776,5495054336,34012667904,1521500160,4799862592,,,99009109,125177154
1783500288.3781,5509402624,34012176384,1521651712,4799903048,,,99009109,125177154
1783500289.3787,5509386240,34017804288,1521885184,4800114984,,,99009109,125177154
1783500290.3791,5494476800,33982283776,1521799168,4800159000,,,99009109,125177154
1783500291.3797,5509509120,34012200960,1521348608,4799538784,,,99009109,125177154
1783500292.38,5509509120,34017808384,1521987584,4800200712,,,99009109,125177154
1783500293.3806,5497823232,34013425664,1522671616,4800589824,,,99009109,125177154
1783500294.3811,5515718656,34014175232,1522061312,4800223832,,,99009109,125177154
1783500295.3818,5515677696,34017820672,1522434048,4800611696,,,99009109,125177154
1783500296.3821,5502423040,33990500352,1521233920,4799512072,,,99009109,125177154
1783500297.3827,5515657216,34013347840,1521786880,4799996288,,,99009109,125177154
1783500298.3829,5515665408,34017820672,1521627136,4799795128,,,99009109,125177154
1783500299.3838,5492264960,33973583872,1521152000,4799894336,,,99009109,125177154
