timestamp_unix,cgroup_mem_anon_bytes,cgroup_mem_file_bytes,cgroup_mem_kernel_bytes,cgroup_mem_slab_bytes,cgroup_mem_swap_bytes,cgroup_mem_workingset_refault,cgroup_mem_kswapd_steal,cgroup_mem_direct_reclaim_steal
1784623192.7539,1467138048,6899175424,701775872,674686664,,,0,0
1784623193.7548,1576243200,6899179520,702377984,674817192,,,0,0
1784623194.7553,1692889088,6943416320,703401984,675099992,,,0,0
1784623195.7559,1692905472,6943416320,703365120,675069760,,,0,0
1784623196.7562,1692921856,6943416320,703569920,675182336,,,0,0
1784623197.7572,1692950528,6943416320,703361024,675049928,,,0,0
1784623198.7576,1692950528,6943416320,703664128,675125568,,,0,0
1784623199.7586,1692950528,6943420416,703352832,675052592,,,0,0
1784623200.7591,1576394752,6899183616,702689280,674894624,,,0,0
1784623201.7594,1692897280,6943420416,703356928,675081656,,,0,0
1784623202.7601,1709953024,6943420416,703815680,675180024,,,0,0
1784623203.7605,1692938240,6943420416,703361024,675084752,,,0,0
1784623204.761,1692958720,6943420416,703467520,675147568,,,0,0
1784623205.7614,1692958720,6943432704,703422464,675123960,,,0,0
1784623206.7621,1576120320,6899195904,702423040,674830056,,,0,0
1784623207.7626,1692958720,6943432704,703639552,675116528,,,0,0
1784623208.7634,1692782592,6943432704,703381504,675084232,,,0,0
1784623209.7641,1692790784,6943432704,703381504,675072664,,,0,0
1784623210.7645,1692823552,6943440896,703418368,675115136,,,0,0
1784623211.765,1692823552,6943440896,703389696,675069344,,,0,0
1784623212.7653,1692823552,6943440896,703815680,675168008,,,0,0
1784623213.7658,1576116224,6899204096,702451712,674858288,,,0,0
1784623214.7663,1709780992,6943440896,703864832,675174224,,,0,0
1784623215.7671,1692778496,6943440896,703393792,675084952,,,0,0
1784623216.7679,1693122560,6943440896,703729664,675169872,,,0,0
1784623217.7686,1692819456,6943449088,703418368,675113328,,,0,0
1784623218.7694,1692819456,6943449088,703385600,675092776,,,0,0
1784623219.7698,1593143296,6899212288,702918656,674936248,,,0,0
1784623220.7703,1692762112,6943449088,703434752,675121840,,,0,0
1784623221.7711,1692688384,6943449088,703410176,675110784,,,0,0
1784623222.7713,1692794880,6943449088,703434752,675140424,,,0,0
1784623223.7719,1692823552,6943449088,703410176,675106240,,,0,0
1784623224.7723,1692823552,6943457280,703737856,675116808,,,0,0
1784623225.7731,1576120320,6899220480,702423040,674829200,,,0,0
1784623226.7733,1692721152,6943457280,703627264,675089536,,,0,0
1784623227.7743,1692774400,6943457280,703393792,675074240,,,0,0
1784623228.7745,1692925952,6943457280,703754240,675195072,,,0,0
1784623229.7747,1693667328,6943461376,703610880,675142104,,,0,0
1784623230.7755,1692823552,6943461376,703430656,675107856,,,0,0
1784623231.7758,1692823552,6943465472,703414272,675081488,,,0,0
1784623232.7761,1576120320,6899228672,702472192,674862368,,,0,0
1784623233.7764,1709793280,6943465472,703905792,675188800,,,0,0
1784623234.7767,1692778496,6943465472,703414272,675087392,,,0,0
1784623235.7776,1692794880,6943465472,703418368,675094032,,,0,0
1784623236.7779,1692823552,6943465472,703463424,675147352,,,0,0
1784623237.7782,1693466624,6943465472,703574016,675155552,,,0,0
1784623238.7786,1692823552,6943465472,703778816,675145184,,,0,0
1784623239.7795,1576116224,6899228672,702414848,674850584,,,0,0
1784623240.78,1692913664,6943465472,703705088,675166456,,,0,0
1784623241.7809,1692786688,6943465472,703389696,675079816,,,0,0
1784623242.7817,1692717056,6943465472,703369216,675091256,,,0,0
1784623243.782,1692823552,6943465472,703406080,675103040,,,0,0
1784623244.7824,1500274688,6943473664,702349312,675005272,,,0,0
1784623245.7827,1598083072,6899232768,703307776,675010016,,,0,0
1784623246.7835,1692762112,6943469568,703422464,675070112,,,0,0
1784623247.7842,1692786688,6943469568,703426560,675079304,,,0,0
1784623248.7847,1692815360,6943469568,703451136,675107624,,,0,0
1784623249.7856,1692823552,6943469568,703422464,675074344,,,0,0
1784623250.7866,1517309952,6943477760,702672896,675062272,,,0,0
1784623251.787,1583378432,6899236864,702480384,674882528,,,0,0
1784623252.7877,1692766208,6943473664,703369216,675091320,,,0,0
1784623253.788,1693601792,6943473664,703815680,675236152,,,0,0
1784623254.7891,1692807168,6943473664,703397888,675086688,,,0,0
1784623255.7896,1692766208,6943473664,703766528,675160296,,,0,0
1784623256.79,1692827648,6943477760,703365120,675056768,,,0,0
1784623257.7905,1589346304,6899240960,702877696,674896864,,,0,0
1784623258.7909,1692762112,6943477760,703352832,675071184,,,0,0
1784623259.7915,1693487104,6943477760,703778816,675119264,,,0,0
1784623260.792,1692798976,6943477760,703365120,675070768,,,0,0
1784623261.7924,1692835840,6943477760,703655936,675220824,,,0,0
1784623262.7929,1692835840,6943481856,703746048,675138144,,,0,0
1784623263.7939,1692835840,6943485952,703369216,675067936,,,0,0
1784623264.7944,1576128512,6899249152,702795776,674910776,,,0,0
1784623265.7947,1692770304,6943485952,703389696,675080952,,,0,0
1784623266.7952,1709854720,6943498240,703885312,675181752,,,0,0
1784623267.7955,1692835840,6943498240,703414272,675104320,,,0,0
1784623268.7959,1694539776,6943498240,703885312,675173840,,,0,0
1784623269.7962,1692864512,6943498240,703815680,675294928,,,0,0
1784623270.7966,1524588544,6899261440,702324736,674850136,,,0,0
1784623271.7968,1612210176,6899261440,702824448,674889536,,,0,0
1784623272.7976,1692803072,6943498240,703365120,675072472,,,0,0
1784623273.798,1692827648,6943498240,703762432,675129056,,,0,0
1784623274.7991,1692848128,6943498240,703373312,675067688,,,0,0
1784623275.7995,1692864512,6943498240,703643648,675138624,,,0,0
1784623276.8,1692864512,6943498240,703377408,675084128,,,0,0
1784623277.8004,1576157184,6899261440,702763008,674868664,,,0,0
1784623278.8014,1692798976,6943498240,703320064,675029424,,,0,0
1784623279.8017,1692815360,6943498240,703770624,675132472,,,0,0
1784623280.8025,1692831744,6943498240,703385600,675081672,,,0,0
1784623281.803,1709891584,6943498240,703946752,675179984,,,0,0
1784623282.8033,1692860416,6943498240,703397888,675078248,,,0,0
1784623283.8038,1703911424,6943498240,703832064,675119792,,,0,0
1784623284.8041,1576153088,6899261440,702447616,674857440,,,0,0
1784623285.8046,1698021376,6943498240,703848448,675116912,,,0,0
1784623286.805,1692827648,6943498240,703414272,675077816,,,0,0
1784623287.8062,1692835840,6943498240,703389696,675065688,,,0,0
1784623288.8069,1692864512,6943498240,703422464,675110696,,,0,0
1784623289.8077,1692864512,6943498240,703361024,675042048,,,0,0
1784623290.8084,1576157184,6899261440,702369792,674832296,,,0,0
1784623291.8089,1692774400,6943498240,703315968,675037136,,,0,0
1784623292.8092,1693057024,6943498240,703680512,675215896,,,0,0
1784623293.8099,1692827648,6943498240,703340544,675044920,,,0,0
1784623294.8104,1692856320,6943498240,703381504,675099472,,,0,0
1784623295.8115,1692864512,6943498240,703352832,675060440,,,0,0
1784623296.8119,1692864512,6943506432,703393792,675098704,,,0,0
1784623297.8124,1576153088,6899269632,702394368,674821312,,,0,0
1784623298.8127,1692798976,6943506432,703549440,675110224,,,0,0
1784623299.8135,1692823552,6943506432,703373312,675069920,,,0,0
1784623300.8141,1703309312,6943506432,704204800,675241552,,,0,0
1784623301.8145,1692860416,6943506432,703434752,675121504,,,0,0
1784623302.8149,1692860416,6943506432,703389696,675082216,,,0,0
1784623303.8154,1576308736,6899269632,702869504,674911816,,,0,0
1784623304.8158,1692798976,6943506432,703365120,675064752,,,0,0
1784623305.8165,1692823552,6943506432,703352832,675071776,,,0,0
1784623306.817,1692839936,6943506432,703397888,675114944,,,0,0
1784623307.8175,1692860416,6943506432,703361024,675061984,,,0,0
1784623308.818,1694183424,6943510528,704172032,675356728,,,0,0
1784623309.8188,1588203520,6899273728,702443520,674817600,,,0,0
1784623310.8193,1696325632,6943510528,703827968,675110376,,,0,0
1784623311.8198,1692831744,6943510528,703426560,675112848,,,0,0
1784623312.8204,1692860416,6943510528,703385600,675066104,,,0,0
