timestamp_unix,cgroup_mem_anon_bytes,cgroup_mem_file_bytes,cgroup_mem_kernel_bytes,cgroup_mem_slab_bytes,cgroup_mem_swap_bytes,cgroup_mem_workingset_refault,cgroup_mem_kswapd_steal,cgroup_mem_direct_reclaim_steal
1784329383.2015,1263996928,6364098560,580923392,559278296,,,0,0
1784329384.2021,1452089344,6408335360,582189056,559502464,,,0,0
1784329385.2028,1453867008,6408335360,582234112,559538008,,,0,0
1784329386.203,1454186496,6408335360,582291456,559584200,,,0,0
1784329387.2038,1454608384,6408335360,582246400,559531056,,,0,0
1784329388.2044,1454985216,6408343552,582242304,559537888,,,0,0
1784329389.2051,1455304704,6408343552,582242304,559527752,,,0,0
1784329390.2057,1455628288,6408343552,582254592,559530784,,,0,0
1784329391.2068,1455947776,6408343552,582262784,559532480,,,0,0
1784329392.2075,1456300032,6408343552,582246400,559530008,,,0,0
1784329393.2097,1456594944,6408343552,582242304,559539864,,,0,0
1784329394.21,1456914432,6408343552,582438912,559655712,,,0,0
1784329395.2106,1457238016,6408343552,582234112,559528320,,,0,0
1784329396.2113,1457561600,6408343552,582254592,559533512,,,0,0
1784329397.2115,1457930240,6408343552,582254592,559532632,,,0,0
1784329398.2119,1458114560,6408343552,582254592,559535352,,,0,0
1784329399.2122,1458470912,6408343552,582250496,559527880,,,0,0
1784329400.2124,1458745344,6408343552,582295552,559584944,,,0,0
1784329401.2126,1459113984,6408343552,582246400,559526032,,,0,0
1784329402.2129,1459437568,6408343552,582270976,559546592,,,0,0
1784329403.2144,1459757056,6408343552,582275072,559525528,,,0,0
1784329404.2147,1460084736,6408343552,582254592,559530744,,,0,0
1784329405.2157,1460453376,6408343552,582250496,559519360,,,0,0
1784329406.2159,1460772864,6408347648,582262784,559528584,,,0,0
1784329407.2166,1461100544,6408347648,582258688,559516096,,,0,0
1784329408.2169,1461420032,6408347648,582254592,559523432,,,0,0
1784329409.2173,1461743616,6408347648,582270976,559532352,,,0,0
1784329410.2176,1462054912,6408347648,582389760,559575984,,,0,0
1784329411.2178,1462284288,6408347648,582250496,559528400,,,0,0
1784329412.2186,1462804480,6408347648,582275072,559533680,,,0,0
1784329413.2195,1463083008,6408347648,582242304,559525456,,,0,0
1784329414.2197,1463496704,6408347648,582266880,559525128,,,0,0
1784329415.2201,1463820288,6408347648,582250496,559524104,,,0,0
1784329416.2207,1464143872,6408347648,582262784,559539144,,,0,0
1784329417.2215,1464463360,6408347648,582258688,559540696,,,0,0
1784329418.2216,1464803328,6408347648,582262784,559539632,,,0,0
1784329419.2219,1465921536,6408347648,582647808,559622384,,,0,0
1784329420.222,1465348096,6408347648,582254592,559540232,,,0,0
1784329421.2224,1465753600,6408347648,582266880,559543304,,,0,0
1784329422.2226,1465991168,6408347648,582270976,559545784,,,0,0
1784329423.2233,1466310656,6408347648,582258688,559541824,,,0,0
1784329424.2241,1466630144,6408347648,582283264,559547824,,,0,0
1784329425.2249,1466929152,6408347648,582254592,559539400,,,0,0
1784329426.2254,1466929152,6408347648,582279168,559536096,,,0,0
1784329427.2258,1452036096,6408347648,582291456,559563640,,,0,0
1784329428.226,1453817856,6408347648,582234112,559551016,,,0,0
1784329429.2271,1454243840,6408347648,582234112,559565968,,,0,0
1784329430.2283,1454567424,6408347648,582225920,559557032,,,0,0
1784329431.229,1454944256,6408347648,582234112,559547528,,,0,0
1784329432.2293,1455263744,6408347648,582246400,559558480,,,0,0
1784329433.2295,1455583232,6408347648,582238208,559544512,,,0,0
1784329434.2298,1455906816,6408347648,582221824,559534496,,,0,0
1784329435.2301,1456259072,6408347648,582262784,559575552,,,0,0
1784329436.2308,1456549888,6408347648,582242304,559550872,,,0,0
1784329437.2314,1456857088,6408347648,582230016,559556760,,,0,0
1784329438.2322,1457192960,6408347648,582234112,559546296,,,0,0
1784329439.233,1457516544,6408347648,582225920,559548320,,,0,0
1784329440.234,1457754112,6408347648,582234112,559536928,,,0,0
1784329441.2347,1458077696,6408347648,582254592,559551504,,,0,0
1784329442.2359,1458397184,6408355840,582270976,559553968,,,0,0
1784329443.2361,1458720768,6408355840,582279168,559561624,,,0,0
1784329444.2366,1459044352,6408355840,582250496,559534728,,,0,0
1784329445.2368,1459367936,6408355840,582242304,559546376,,,0,0
1784329446.2375,1459687424,6408355840,582250496,559546808,,,0,0
