timestamp_unix,cgroup_mem_anon_bytes,cgroup_mem_file_bytes,cgroup_mem_kernel_bytes,cgroup_mem_slab_bytes,cgroup_mem_swap_bytes,cgroup_mem_workingset_refault,cgroup_mem_kswapd_steal,cgroup_mem_direct_reclaim_steal
1784355590.9214,1264820224,7138238464,605360128,587911624,,,0,0
1784355591.9233,2394959872,7182475264,608579584,588161168,,,0,0
1784355592.9238,2395447296,7182475264,608583680,588161496,,,0,0
1784355593.9242,2396012544,7182475264,608571392,588162592,,,0,0
1784355594.9249,2397364224,7182475264,608587776,588165776,,,0,0
1784355595.9259,2395000832,7182479360,608595968,588159144,,,0,0
1784355596.927,2395508736,7182479360,608600064,588152632,,,0,0
1784355597.9275,2397036544,7182479360,608980992,588261216,,,0,0
1784355598.9284,2397581312,7182479360,608616448,588174864,,,0,0
1784355599.9296,2395021312,7182479360,608559104,588151064,,,0,0
1784355600.9301,2395508736,7182487552,608575488,588164424,,,0,0
1784355601.9309,2396237824,7182487552,608575488,588164656,,,0,0
1784355602.9313,2397630464,7182487552,608702464,588200736,,,0,0
1784355603.932,2395033600,7182487552,608575488,588155672,,,0,0
1784355604.9331,2395525120,7182487552,608583680,588171696,,,0,0
1784355605.9341,2396119040,7182487552,608591872,588180512,,,0,0
1784355606.9345,2397523968,7182487552,608604160,588180304,,,0,0
1784355607.9355,2394886144,7182487552,608579584,588171816,,,0,0
1784355608.9361,2396209152,7182487552,608894976,588297344,,,0,0
1784355609.9371,2396106752,7182495744,608595968,588174672,,,0,0
1784355610.9378,2397503488,7182495744,608600064,588174208,,,0,0
1784355611.939,2394886144,7182495744,608559104,588159256,,,0,0
1784355612.9399,2395377664,7182495744,608600064,588172816,,,0,0
1784355613.9406,2396209152,7182503936,608661504,588192448,,,0,0
1784355614.9416,2397581312,7182503936,608665600,588185832,,,0,0
1784355615.9432,2394996736,7182503936,608636928,588159320,,,0,0
1784355616.9441,2395492352,7182503936,608649216,588168600,,,0,0
1784355617.9451,2396217344,7182512128,608661504,588193040,,,0,0
1784355618.9459,2397601792,7182512128,608665600,588196712,,,0,0
