timestamp_unix,cgroup_mem_anon_bytes,cgroup_mem_file_bytes,cgroup_mem_kernel_bytes,cgroup_mem_slab_bytes,cgroup_mem_swap_bytes,cgroup_mem_workingset_refault,cgroup_mem_kswapd_steal,cgroup_mem_direct_reclaim_steal
1784373596.2302,1295765504,7188533248,610377728,597522808,,,0,0
1784373597.2305,2427645952,7232770048,613961728,597862360,,,0,0
1784373598.2312,5477052416,7232770048,619782144,597835352,,,0,0
1784373599.2319,9126842368,7232770048,626921472,597834360,,,0,0
1784373600.2327,12090482688,7232770048,632737792,597853696,,,0,0
1784373601.2335,12090630144,7232770048,632741888,597844656,,,0,0
1784373602.234,12090630144,7232770048,632737792,597848632,,,0,0
1784373603.2346,12090630144,7232778240,632717312,597829664,,,0,0
1784373604.2354,12090630144,7232782336,632782848,597833912,,,0,0
1784373605.236,10270576640,7232782336,634892288,597849768,,,0,0
1784373606.2364,1438117888,7232782336,611917824,597814928,,,0,0
1784373607.2372,3972210688,7232782336,616898560,597851440,,,0,0
1784373608.2376,7242240000,7232782336,623656960,597993672,,,0,0
1784373609.2381,10519621632,7232786432,629710848,597845216,,,0,0
1784373610.239,12090626048,7232786432,632799232,597853784,,,0,0
1784373611.2398,12090552320,7232786432,632782848,597834120,,,0,0
1784373612.2409,12090552320,7232786432,632795136,597823728,,,0,0
1784373613.2415,12090638336,7232786432,632799232,597829880,,,0,0
1784373614.2423,12117901312,7232786432,632827904,597809992,,,0,0
1784373615.2429,7852478464,7232786432,634884096,597821192,,,0,0
1784373616.2436,1552551936,7232786432,612114432,597798264,,,0,0
1784373617.2445,4244250624,7232786432,617410560,597830384,,,0,0
1784373618.2456,7813402624,7232786432,624398336,597825760,,,0,0
1784373619.2463,11765661696,7232786432,632143872,597836304,,,0,0
1784373620.247,12091432960,7232786432,633016320,597963200,,,0,0
1784373621.2476,12090638336,7232786432,632766464,597830624,,,0,0
1784373622.2488,12090638336,7232786432,632770560,597819728,,,0,0
1784373623.2498,12090638336,7232790528,632770560,597830960,,,0,0
1784373624.2505,12490407936,7232790528,634884096,597833400,,,0,0
1784373625.251,1552883712,7232790528,612286464,597898128,,,0,0
1784373626.2514,4013146112,7232790528,616968192,597822416,,,0,0
1784373627.2521,7230599168,7232790528,623263744,597827840,,,0,0
1784373628.2528,10453782528,7232790528,629571584,597831792,,,0,0
1784373629.2537,12090658816,7232790528,632778752,597825120,,,0,0
1784373630.2545,12090658816,7232790528,632791040,597842632,,,0,0
1784373631.2553,12090658816,7232794624,632774656,597823256,,,0,0
1784373632.256,12090658816,7232794624,632770560,597827376,,,0,0
1784373633.2567,12090658816,7232794624,632778752,597836536,,,0,0
1784373634.2572,8566038528,7232794624,634904576,597835096,,,0,0
1784373635.2583,1509179392,7232794624,612036608,597804520,,,0,0
1784373636.2593,4130205696,7232794624,617193472,597853376,,,0,0
1784373637.2602,7754821632,7232794624,624283648,597855368,,,0,0
1784373638.2606,11406348288,7232794624,631418880,597852552,,,0,0
1784373639.261,12091179008,7232794624,633102336,597928888,,,0,0
1784373640.2618,12090630144,7232802816,632782848,597868240,,,0,0
1784373641.2626,12090630144,7232802816,632778752,597860552,,,0,0
1784373642.2633,12090630144,7232802816,632782848,597887816,,,0,0
1784373643.264,13097455616,7232802816,634884096,597953008,,,0,0
1784373644.2648,3416748032,7232802816,634880000,597894320,,,0,0
1784373645.2655,2610167808,7232802816,614227968,597883088,,,0,0
1784373646.2665,6118604800,7232802816,621092864,597887616,,,0,0
1784373647.2672,9366421504,7232802816,627437568,597886440,,,0,0
1784373648.2681,12090376192,7232802816,632782848,597889392,,,0,0
1784373649.2689,12090490880,7232802816,632782848,597881632,,,0,0
1784373650.2693,12090494976,7232802816,632934400,597905728,,,0,0
1784373651.2703,12090490880,7232802816,632778752,597878992,,,0,0
1784373652.2714,12090490880,7232802816,632778752,597882784,,,0,0
1784373653.272,5989199872,7232802816,634892288,597886040,,,0,0
1784373654.2725,2461224960,7232802816,613945344,597864336,,,0,0
1784373655.2728,5714231296,7232802816,620318720,597865904,,,0,0
1784373656.2732,8979804160,7232806912,627163136,598093608,,,0,0
1784373657.2739,12090486784,7232806912,632786944,597873032,,,0,0
1784373658.2747,12090597376,7232806912,632795136,597877496,,,0,0
1784373659.2756,12090597376,7232806912,632791040,597874312,,,0,0
1784373660.2766,12090597376,7232806912,632786944,597873072,,,0,0
1784373661.2769,12091789312,7232806912,633147392,598005472,,,0,0
1784373662.2779,11221929984,7232806912,634892288,597879328,,,0,0
1784373663.2785,2747482112,7232806912,615972864,597880080,,,0,0
1784373664.2795,2789023744,7232806912,614563840,597864800,,,0,0
1784373665.2799,6094733312,7232806912,621043712,597863160,,,0,0
1784373666.281,9324404736,7232806912,627359744,597863656,,,0,0
1784373667.2818,12090523648,7232806912,632762368,597901592,,,0,0
1784373668.2822,12091826176,7232806912,633122816,598033520,,,0,0
1784373669.2828,12090634240,7232811008,632758272,597892632,,,0,0
1784373670.2833,12090634240,7232811008,632938496,598003400,,,0,0
1784373671.284,12090634240,7232811008,632762368,597887976,,,0,0
1784373672.2843,10429145088,7232811008,634880000,597898832,,,0,0
1784373673.2845,3144765440,7232811008,616390656,598045328,,,0,0
1784373674.2851,2640506880,7232811008,614289408,597875192,,,0,0
1784373675.2856,6143549440,7232811008,621154304,597890928,,,0,0
1784373676.2862,9412870144,7232811008,627548160,597881912,,,0,0
1784373677.287,12090515456,7232811008,632782848,597880216,,,0,0
1784373678.2876,12090552320,7232811008,632786944,597876816,,,0,0
1784373679.2881,12091363328,7232815104,633114624,597954856,,,0,0
1784373680.2889,12090552320,7232815104,632778752,597876808,,,0,0
1784373681.2895,12090552320,7232815104,632782848,597875544,,,0,0
1784373682.29,10468704256,7232815104,634892288,597877576,,,0,0
1784373683.2906,1329709056,7226114048,611041280,597789744,,,0,0
1784373684.291,3632046080,7232815104,616226816,597881752,,,0,0
1784373685.2915,6896304128,7232815104,622604288,597874280,,,0,0
1784373686.2921,10165202944,7232815104,629010432,597874840,,,0,0
1784373687.2929,12090650624,7232815104,632770560,597880920,,,0,0
1784373688.2939,12090650624,7232815104,632778752,597883888,,,0,0
1784373689.2944,12090650624,7232815104,632786944,597909760,,,0,0
1784373690.2949,12091846656,7232815104,633155584,598090776,,,0,0
1784373691.2956,12090650624,7232815104,632770560,597907912,,,0,0
1784373692.2964,8367824896,7232815104,634875904,597904368,,,0,0
1784373693.2967,1329811456,7232819200,611074048,597860352,,,0,0
1784373694.297,3544322048,7232815104,616054784,597883864,,,0,0
1784373695.2974,7266201600,7232815104,623357952,597905920,,,0,0
1784373696.2981,10783883264,7232815104,630235136,597908824,,,0,0
1784373697.2987,12092035072,7232815104,633098240,598050776,,,0,0
1784373698.2993,12090683392,7232815104,632791040,597898320,,,0,0
1784373699.3003,12090683392,7232815104,632782848,597917424,,,0,0
1784373700.3014,12090683392,7232815104,632795136,597921152,,,0,0
1784373701.3021,12561129472,7232815104,633720832,597915280,,,0,0
1784373702.3024,3729850368,7232815104,634916864,597918104,,,0,0
1784373703.3028,2426974208,7232815104,614182912,598037992,,,0,0
1784373704.3035,5843259392,7232815104,620556288,597917744,,,0,0
1784373705.3042,9238982656,7232815104,627187712,597923808,,,0,0
