timestamp_unix,vmstat_pgfault_rate,vmstat_pgmajfault_rate,vmstat_pswpin_rate,vmstat_pswpout_rate,vmstat_pgscan_rate,vmstat_pgsteal_rate
1784353786.5802,2826,0,0,0,0,0
1784353787.0814,18985,0,0,0,0,0
1784353787.5828,47991,0,0,0,0,0
1784353788.0833,130,0,0,0,0,0
1784353788.5836,4503,0,0,0,0,0
1784353789.084,9299,0,0,0,0,0
1784353789.5846,41287,0,0,0,0,0
1784353790.0849,4511,0,0,0,0,0
1784353790.5853,7804,0,0,0,0,0
1784353791.086,42724,0,0,0,0,0
1784353791.5866,4509,0,0,0,0,0
1784353792.0874,5933,0,0,0,0,0
1784353792.5879,44596,0,0,0,0,0
1784353793.0882,4508,0,0,0,0,0
1784353793.5886,3253,0,0,0,0,0
1784353794.0891,45048,0,0,0,0,0
1784353794.59,2234,0,0,0,0,0
1784353795.0906,4503,0,0,0,0,0
1784353795.5908,8908,0,0,0,0,0
1784353796.0914,41623,0,0,0,0,0
1784353796.5917,4513,0,0,0,0,0
1784353797.0922,6050,0,0,0,0,0
1784353797.5928,44478,0,0,0,0,0
1784353798.0932,4510,0,0,0,0,0
1784353798.5939,5705,0,0,0,0,0
1784353799.0945,44815,0,0,0,0,0
1784353799.5949,4350,0,0,0,0,0
1784353800.0956,2932,0,0,0,0,0
1784353800.5965,45510,0,0,0,0,0
1784353801.0974,4503,0,0,0,0,0
1784353801.5984,3759,0,0,0,0,0
1784353802.0996,46711,0,0,0,0,0
1784353802.6007,2237,0,0,0,0,0
1784353803.1012,4726,0,0,0,0,0
1784353803.6022,48034,0,0,0,0,0
1784353804.1029,2233,0,0,0,0,0
1784353804.6036,4506,0,0,0,0,0
1784353805.1042,9529,0,0,0,0,0
1784353805.6048,41005,0,0,0,0,0
1784353806.1052,3585,0,0,0,0,0
1784353806.606,6789,0,0,0,0,0
1784353807.1069,42406,0,0,0,0,0
1784353807.6076,4556,0,0,0,0,0
1784353808.1083,5622,0,0,0,0,0
1784353808.6087,44915,0,0,0,0,0
1784353809.109,4511,0,0,0,0,0
1784353809.6093,3694,0,0,0,0,0
1784353810.1105,46784,0,0,0,0,0
1784353810.6112,2235,0,0,0,0,0
1784353811.1119,4513,0,0,0,0,0
1784353811.6123,10111,0,0,0,0,0
1784353812.1128,40427,0,0,0,0,0
1784353812.6131,3590,0,0,0,0,0
1784353813.1138,6654,0,0,0,0,0
1784353813.6142,42621,0,0,0,0,0
1784353814.1148,4504,0,0,0,0,0
1784353814.6155,5651,0,0,0,0,0
1784353815.1164,46729,0,0,0,0,0
1784353815.6171,2239,0,0,0,0,0
1784353816.1176,4608,0,0,0,0,0
1784353816.6186,48163,0,0,0,0,0
1784353817.1193,2248,0,0,0,0,0
1784353817.62,4514,0,0,0,0,0
1784353818.1204,10139,0,0,0,0,0
1784353818.6209,40398,0,0,0,0,0
1784353819.1212,3596,0,0,0,0,0
1784353819.6219,5878,0,0,0,0,0
1784353820.1231,43269,0,0,0,0,0
1784353820.624,4501,0,0,0,0,0
1784353821.1245,4564,0,0,0,0,0
1784353821.6255,45936,0,0,0,0,0
1784353822.1263,2237,0,0,0,0,0
1784353822.6267,4606,0,0,0,0,0
1784353823.1274,11049,0,0,0,0,0
1784353823.6281,40840,0,0,0,0,0
1784353824.1284,4513,0,0,0,0,0
1784353824.6291,7764,0,0,0,0,0
1784353825.1297,42762,0,0,0,0,0
1784353825.6299,4564,0,0,0,0,0
1784353826.1303,5412,0,0,0,0,0
1784353826.6313,42840,0,0,0,0,0
1784353827.133,2229,0,0,0,0,0
1784353827.6333,4611,0,0,0,0,0
1784353828.134,48181,0,0,0,0,0
1784353828.635,2233,0,0,0,0,0
1784353829.136,4509,0,0,0,0,0
1784353829.6368,10340,0,0,0,0,0
1784353830.1381,40127,0,0,0,0,0
1784353830.6392,4505,0,0,0,0,0
1784353831.1396,7665,0,0,0,0,0
1784353831.6406,42827,0,0,0,0,0
1784353832.1417,4502,0,0,0,0,0
1784353832.643,5917,0,0,0,0,0
1784353833.1443,44546,0,0,0,0,0
1784353833.6447,4512,0,0,0,0,0
1784353834.1451,2684,0,0,0,0,0
1784353834.6456,45618,0,0,0,0,0
1784353835.1467,2245,0,0,0,0,0
1784353835.6474,4603,0,0,0,0,0
1784353836.1479,20223,0,0,0,0,0
1784353836.6491,30188,0,0,0,0,0
1784353837.1498,4506,0,0,0,0,0
1784353837.6507,9359,0,0,0,0,0
1784353838.1517,41183,0,0,0,0,0
1784353838.6527,4506,0,0,0,0,0
1784353839.1537,5920,0,0,0,0,0
1784353839.6543,44597,0,0,0,0,0
1784353840.1548,4516,0,0,0,0,0
1784353840.6551,2205,0,0,0,0,0
1784353841.1556,41498,0,0,0,0,0
1784353841.6564,6833,0,0,0,0,0
1784353842.1571,4509,0,0,0,0,0
1784353842.6579,8699,0,0,0,0,0
1784353843.1585,41819,0,0,0,0,0
1784353843.6589,4518,0,0,0,0,0
1784353844.1597,6386,0,0,0,0,0
1784353844.6603,44137,0,0,0,0,0
1784353845.1605,4507,0,0,0,0,0
1784353845.6613,3940,0,0,0,0,0
1784353846.1623,46548,0,0,0,0,0
1784353846.6627,2236,0,0,0,0,0
1784353847.163,3588,0,0,0,0,0
1784353847.6634,8810,0,0,0,0,0
1784353848.1639,40427,0,0,0,0,0
1784353848.6643,4513,0,0,0,0,0
1784353849.1646,7993,0,0,0,0,0
1784353849.6655,42518,0,0,0,0,0
1784353850.1661,4512,0,0,0,0,0
1784353850.6668,4164,0,0,0,0,0
1784353851.1672,46382,0,0,0,0,0
1784353851.6677,2242,0,0,0,0,0
1784353852.1682,4510,0,0,0,0,0
1784353852.6689,15281,0,0,0,0,0
1784353853.1697,35226,0,0,0,0,0
1784353853.6701,4516,0,0,0,0,0
1784353854.1706,8899,0,0,0,0,0
1784353854.6711,39400,0,0,0,0,0
1784353855.1722,4506,0,0,0,0,0
1784353855.6733,7064,0,0,0,0,0
1784353856.1747,43387,0,0,0,0,0
1784353856.6757,4505,0,0,0,0,0
1784353857.1763,3955,0,0,0,0,0
1784353857.6771,46548,0,0,0,0,0
1784353858.1779,2241,0,0,0,0,0
1784353858.6783,4986,0,0,0,0,0
1784353859.1793,47782,0,0,0,0,0
1784353859.6797,2240,0,0,0,0,0
1784353860.1799,4523,0,0,0,0,0
1784353860.6803,10118,0,0,0,0,0
1784353861.1808,39549,0,0,0,0,0
1784353861.6811,3198,0,0,0,0,0
1784353862.1814,8512,0,0,0,0,0
1784353862.6827,41966,0,0,0,0,0
1784353863.1838,4504,0,0,0,0,0
1784353863.6845,6311,0,0,0,0,0
1784353864.1854,44188,0,0,0,0,0
1784353864.6858,4512,0,0,0,0,0
1784353865.1862,4790,0,0,0,0,0
1784353865.687,45726,0,0,0,0,0
1784353866.1875,2242,0,0,0,0,0
1784353866.6879,4608,0,0,0,0,0
1784353867.1886,45056,0,0,0,0,0
1784353867.6892,5368,0,0,0,0,0
1784353868.1896,4510,0,0,0,0,0
1784353868.69,8157,0,0,0,0,0
1784353869.1907,40129,0,0,0,0,0
1784353869.6913,4510,0,0,0,0,0
1784353870.192,6575,0,0,0,0,0
1784353870.6927,43962,0,0,0,0,0
1784353871.1933,4504,0,0,0,0,0
1784353871.6938,3845,0,0,0,0,0
1784353872.1944,46676,0,0,0,0,0
1784353872.6949,2240,0,0,0,0,0
1784353873.1953,4516,0,0,0,0,0
1784353873.6962,10274,0,0,0,0,0
1784353874.1972,40205,0,0,0,0,0
1784353874.6975,4507,0,0,0,0,0
1784353875.1979,7170,0,0,0,0,0
1784353875.6985,42453,0,0,0,0,0
1784353876.1991,3188,0,0,0,0,0
1784353876.6994,5373,0,0,0,0,0
1784353877.2004,45131,0,0,0,0,0
1784353877.7009,2236,0,0,0,0,0
1784353878.2016,5123,0,0,0,0,0
1784353878.7029,47605,0,0,0,0,0
1784353879.2039,2283,0,0,0,0,0
1784353879.7047,4601,0,0,0,0,0
1784353880.2051,48103,0,0,0,0,0
1784353880.7057,2343,0,0,0,0,0
1784353881.2061,4502,0,0,0,0,0
1784353881.7066,8533,0,0,0,0,0
1784353882.2072,41999,0,0,0,0,0
1784353882.7076,3587,0,0,0,0,0
1784353883.2085,6508,0,0,0,0,0
1784353883.7091,44159,0,0,0,0,0
1784353884.2094,4513,0,0,0,0,0
1784353884.7102,3982,0,0,0,0,0
1784353885.2107,46561,0,0,0,0,0
1784353885.712,2236,0,0,0,0,0
1784353886.213,4497,0,0,0,0,0
1784353886.7137,10120,0,0,0,0,0
1784353887.2143,40403,0,0,0,0,0
1784353887.7148,4510,0,0,0,0,0
1784353888.2151,7771,0,0,0,0,0
1784353888.7156,42776,0,0,0,0,0
1784353889.2159,4435,0,0,0,0,0
1784353889.7162,2610,0,0,0,0,0
1784353890.2168,45764,0,0,0,0,0
1784353890.7174,2235,0,0,0,0,0
1784353891.2181,6332,0,0,0,0,0
1784353891.7194,46448,0,0,0,0,0
1784353892.2205,2235,0,0,0,0,0
1784353892.7211,5173,0,0,0,0,0
1784353893.2221,47598,0,0,0,0,0
1784353893.7225,2240,0,0,0,0,0
1784353894.2232,4512,0,0,0,0,0
1784353894.724,47576,0,0,0,0,0
1784353895.2249,2939,0,0,0,0,0
1784353895.7253,4508,0,0,0,0,0
1784353896.226,8904,0,0,0,0,0
1784353896.7266,41471,0,0,0,0,0
1784353897.2271,2417,0,0,0,0,0
1784353897.7278,7690,0,0,0,0,0
1784353898.2287,42807,0,0,0,0,0
1784353898.7294,4504,0,0,0,0,0
1784353899.23,5143,0,0,0,0,0
1784353899.7307,45374,0,0,0,0,0
1784353900.2312,2240,0,0,0,0,0
1784353900.7317,5736,0,0,0,0,0
1784353901.2326,47031,0,0,0,0,0
1784353901.7337,2243,0,0,0,0,0
1784353902.2343,4506,0,0,0,0,0
1784353902.7349,10043,0,0,0,0,0
1784353903.2355,40540,0,0,0,0,0
1784353903.7359,4458,0,0,0,0,0
1784353904.2367,4698,0,0,0,0,0
1784353904.7378,43601,0,0,0,0,0
1784353905.2386,4506,0,0,0,0,0
1784353905.7393,4394,0,0,0,0,0
1784353906.2402,46110,0,0,0,0,0
1784353906.7409,2243,0,0,0,0,0
