timestamp_unix,vmstat_pgfault_rate,vmstat_pgmajfault_rate,vmstat_pswpin_rate,vmstat_pswpout_rate,vmstat_pgscan_rate,vmstat_pgsteal_rate
1783530262.498,44894,0,0,0,0,0
1783530262.9984,57239,0,0,0,0,0
1783530263.4987,87602,0,0,0,0,0
1783530263.999,39748,0,0,0,0,0
1783530264.4993,78494,0,0,0,0,0
1783530264.9996,42379,0,0,0,0,0
1783530265.5,40161,0,0,0,0,0
1783530266.0003,81101,0,0,0,0,0
1783530266.5006,40364,0,0,0,0,0
1783530267.001,80022,0,0,0,0,0
1783530267.5013,76192,0,0,0,0,0
1783530268.0015,80149,0,0,0,0,0
1783530268.5018,76395,0,0,0,0,0
1783530269.002,68217,0,0,0,0,0
1783530269.5024,42330,0,0,0,0,0
1783530270.0027,47940,0,0,0,0,0
1783530270.5029,80403,0,0,0,0,0
1783530271.0032,76217,0,0,0,0,0
1783530271.5034,80217,0,0,0,0,0
1783530272.0037,75924,0,0,0,0,0
1783530272.5043,71481,0,0,0,0,0
1783530273.0045,40207,0,0,0,0,0
1783530273.5048,39996,0,0,0,0,0
1783530274.005,79796,0,0,0,0,0
1783530274.5053,39018,0,0,0,0,0
1783530275.0056,80022,0,0,0,0,0
1783530275.5059,66881,0,0,0,0,0
1783530276.0061,73097,0,0,0,0,0
1783530276.5065,67079,0,0,0,0,0
1783530277.0068,39946,0,0,0,0,0
1783530277.507,80748,0,0,0,0,0
1783530278.0072,40256,0,0,0,0,0
1783530278.5074,89924,0,0,0,0,0
1783530279.0077,66237,0,0,0,0,0
1783530279.508,80328,0,0,0,0,0
1783530280.0083,75326,0,0,0,0,0
1783530280.5086,79453,0,0,0,0,0
1783530281.0088,40245,0,0,0,0,0
1783530281.5094,40032,0,0,0,0,0
1783530282.0098,80855,0,0,0,0,0
1783530282.5101,40350,0,0,0,0,0
1783530283.0105,80045,0,0,0,0,0
1783530283.5108,76134,0,0,0,0,0
1783530284.0111,80135,0,0,0,0,0
1783530284.5114,76134,0,0,0,0,0
1783530285.0118,80617,0,0,0,0,0
1783530285.5121,39999,0,0,0,0,0
1783530286.0123,40261,0,0,0,0,0
1783530286.5126,78304,0,0,0,0,0
1783530287.013,40375,0,0,0,0,0
1783530287.5133,89506,0,0,0,0,0
1783530288.0137,66897,0,0,0,0,0
1783530288.5143,71085,0,0,0,0,0
1783530289.0146,76226,0,0,0,0,0
1783530289.515,80240,0,0,0,0,0
1783530290.0152,40560,0,0,0,0,0
1783530290.5156,40081,0,0,0,0,0
1783530291.016,71369,0,0,0,0,0
1783530291.5162,40059,0,0,0,0,0
1783530292.0164,87460,0,0,0,0,0
1783530292.5168,65038,0,0,0,0,0
1783530293.0171,82259,0,0,0,0,0
1783530293.5173,57768,0,0,0,0,0
1783530294.0176,50619,0,0,0,0,0
1783530294.5179,70032,0,0,0,0,0
1783530295.0182,40297,0,0,0,0,0
1783530295.5185,97925,0,0,0,0,0
1783530296.0189,58190,0,0,0,0,0
1783530296.5192,89261,0,0,0,0,0
1783530297.0195,68959,0,0,0,0,0
1783530297.5198,78376,0,0,0,0,0
1783530298.02,40164,0,0,0,0,0
1783530298.5202,80322,0,0,0,0,0
1783530299.0205,40492,0,0,0,0,0
1783530299.5207,40041,0,0,0,0,0
1783530300.0211,76178,0,0,0,0,0
1783530300.5214,44959,0,0,0,0,0
1783530301.0217,80010,0,0,0,0,0
1783530301.522,77171,0,0,0,0,0
1783530302.0223,88959,0,0,0,0,0
1783530302.5225,67210,0,0,0,0,0
1783530303.0229,87102,0,0,0,0,0
1783530303.5233,58114,0,0,0,0,0
1783530304.0236,51447,0,0,0,0,0
1783530304.524,69415,0,0,0,0,0
1783530305.0243,40008,0,0,0,0,0
1783530305.5246,85532,0,0,0,0,0
1783530306.0248,71263,0,0,0,0,0
1783530306.5252,79961,0,0,0,0,0
1783530307.0255,67153,0,0,0,0,0
1783530307.5259,71180,0,0,0,0,0
1783530308.0261,49255,0,0,0,0,0
1783530308.5265,66238,0,0,0,0,0
1783530309.0269,43086,0,0,0,0,0
1783530309.5272,49414,0,0,0,0,0
1783530310.0275,80455,0,0,0,0,0
1783530310.5278,40793,0,0,0,0,0
1783530311.0281,70547,0,0,0,0,0
1783530311.5285,76191,0,0,0,0,0
1783530312.0287,64136,0,0,0,0,0
1783530312.5291,47261,0,0,0,0,0
1783530313.0294,49447,0,0,0,0,0
1783530313.5298,80410,0,0,0,0,0
1783530314.0301,76377,0,0,0,0,0
1783530314.5303,79959,0,0,0,0,0
1783530315.0307,64908,0,0,0,0,0
1783530315.531,71130,0,0,0,0,0
1783530316.0313,40143,0,0,0,0,0
1783530316.5315,43582,0,0,0,0,0
1783530317.0319,77171,0,0,0,0,0
1783530317.5322,42210,0,0,0,0,0
1783530318.0325,89316,0,0,0,0,0
1783530318.5329,66804,0,0,0,0,0
1783530319.0331,80250,0,0,0,0,0
1783530319.5335,76341,0,0,0,0,0
1783530320.0338,80657,0,0,0,0,0
1783530320.5342,39082,0,0,0,0,0
1783530321.0344,38645,0,0,0,0,0
1783530321.5347,80377,0,0,0,0,0
1783530322.035,76336,0,0,0,0,0
1783530322.5353,89108,0,0,0,0,0
1783530323.0357,67177,0,0,0,0,0
1783530323.536,89566,0,0,0,0,0
1783530324.0363,76201,0,0,0,0,0
1783530324.5366,46970,0,0,0,0,0
1783530325.037,54765,0,0,0,0,0
