timestamp_unix,sys_mem_total_gb,sys_mem_used_gb,sys_mem_used_pct,sys_mem_free_gb,sys_mem_avail_gb,sys_swap_total_gb,sys_swap_used_gb,sys_mem_pressure_some,sys_mem_pressure_full
1784314706.3915,121.69,3.39,2.8,113.02,118.3,16.0,0,0.0,0.0
1784314707.3918,121.69,5.35,4.4,111.06,116.34,16.0,0,0.0,0.0
1784314708.3923,121.69,6.28,5.2,110.13,115.41,16.0,0,0.0,0.0
1784314709.3927,121.69,6.4,5.3,110.02,115.29,16.0,0,0.0,0.0
1784314710.393,121.69,6.4,5.3,110.01,115.29,16.0,0,0.0,0.0
1784314711.3933,121.69,6.4,5.3,110.01,115.29,16.0,0,0.0,0.0
1784314712.3935,121.69,6.4,5.3,110.01,115.29,16.0,0,0.0,0.0
1784314713.3938,121.69,6.4,5.3,110.01,115.29,16.0,0,0.0,0.0
1784314714.3941,121.69,6.39,5.3,110.02,115.3,16.0,0,0.0,0.0
1784314715.3944,121.69,6.39,5.3,110.02,115.3,16.0,0,0.0,0.0
1784314716.3947,121.69,6.39,5.3,110.02,115.3,16.0,0,0.0,0.0
1784314717.395,121.69,6.39,5.3,110.02,115.3,16.0,0,0.0,0.0
1784314718.3953,121.69,6.39,5.3,110.02,115.3,16.0,0,0.0,0.0
1784314719.3956,121.69,6.39,5.3,110.02,115.3,16.0,0,0.0,0.0
1784314720.3961,121.69,6.39,5.3,110.02,115.3,16.0,0,0.0,0.0
1784314721.3964,121.69,6.39,5.3,110.02,115.3,16.0,0,0.0,0.0
1784314722.3967,121.69,6.39,5.3,110.02,115.3,16.0,0,0.0,0.0
1784314723.397,121.69,6.39,5.3,110.02,115.3,16.0,0,0.0,0.0
1784314724.3973,121.69,6.39,5.3,110.02,115.3,16.0,0,0.0,0.0
1784314725.3976,121.69,6.39,5.3,110.02,115.3,16.0,0,0.0,0.0
1784314726.3979,121.69,6.4,5.3,110.02,115.29,16.0,0,0.0,0.0
1784314727.3982,121.69,6.4,5.3,110.01,115.29,16.0,0,0.0,0.0
1784314728.3985,121.69,6.4,5.3,110.01,115.29,16.0,0,0.0,0.0
1784314729.3988,121.69,6.4,5.3,110.02,115.29,16.0,0,0.0,0.0
1784314730.3993,121.69,6.39,5.3,110.02,115.3,16.0,0,0.0,0.0
1784314731.3996,121.69,6.39,5.3,110.02,115.3,16.0,0,0.0,0.0
1784314732.4001,121.69,6.39,5.3,110.02,115.3,16.0,0,0.0,0.0
1784314733.4004,121.69,6.39,5.3,110.02,115.3,16.0,0,0.0,0.0
1784314734.4009,121.69,6.39,5.3,110.02,115.3,16.0,0,0.0,0.0
1784314735.4011,121.69,6.39,5.3,110.02,115.3,16.0,0,0.0,0.0
1784314736.4014,121.69,6.39,5.3,110.02,115.3,16.0,0,0.0,0.0
1784314737.4016,121.69,6.39,5.3,110.02,115.3,16.0,0,0.0,0.0
1784314738.4019,121.69,6.39,5.3,110.02,115.3,16.0,0,0.0,0.0
1784314739.4022,121.69,6.39,5.3,110.02,115.3,16.0,0,0.0,0.0
1784314740.4024,121.69,6.39,5.3,110.02,115.3,16.0,0,0.0,0.0
1784314741.4027,121.69,6.39,5.3,110.02,115.3,16.0,0,0.0,0.0
1784314742.4029,121.69,6.39,5.3,110.02,115.3,16.0,0,0.0,0.0
1784314743.4034,121.69,6.39,5.3,110.02,115.3,16.0,0,0.0,0.0
1784314744.4039,121.69,6.4,5.3,110.02,115.29,16.0,0,0.0,0.0
1784314745.4042,121.69,6.4,5.3,110.01,115.29,16.0,0,0.0,0.0
1784314746.4045,121.69,6.39,5.3,110.02,115.3,16.0,0,0.0,0.0
1784314747.4048,121.69,6.39,5.3,110.02,115.3,16.0,0,0.0,0.0
1784314748.4053,121.69,6.4,5.3,110.01,115.29,16.0,0,0.0,0.0
1784314749.4056,121.69,6.4,5.3,110.01,115.29,16.0,0,0.0,0.0
1784314750.4059,121.69,6.4,5.3,110.01,115.29,16.0,0,0.0,0.0
1784314751.4065,121.69,6.4,5.3,110.01,115.29,16.0,0,0.0,0.0
1784314752.4068,121.69,6.4,5.3,110.01,115.29,16.0,0,0.0,0.0
1784314753.4071,121.69,6.4,5.3,110.01,115.29,16.0,0,0.0,0.0
1784314754.4074,121.69,6.4,5.3,110.02,115.29,16.0,0,0.0,0.0
1784314755.4078,121.69,6.4,5.3,110.02,115.29,16.0,0,0.0,0.0
1784314756.4081,121.69,6.4,5.3,110.02,115.29,16.0,0,0.0,0.0
1784314757.4084,121.69,6.4,5.3,110.01,115.29,16.0,0,0.0,0.0
1784314758.4087,121.69,6.4,5.3,110.01,115.29,16.0,0,0.0,0.0
1784314759.409,121.69,6.4,5.3,110.01,115.29,16.0,0,0.0,0.0
1784314760.4093,121.69,6.4,5.3,110.01,115.29,16.0,0,0.0,0.0
1784314761.4096,121.69,6.4,5.3,110.01,115.29,16.0,0,0.0,0.0
1784314762.4101,121.69,6.4,5.3,110.01,115.29,16.0,0,0.0,0.0
1784314763.4105,121.69,6.4,5.3,110.01,115.29,16.0,0,0.0,0.0
1784314764.4107,121.69,6.4,5.3,110.01,115.29,16.0,0,0.0,0.0
1784314765.4109,121.69,6.4,5.3,110.01,115.29,16.0,0,0.0,0.0
1784314766.4111,121.69,6.4,5.3,110.01,115.29,16.0,0,0.0,0.0
1784314767.4114,121.69,6.4,5.3,110.01,115.29,16.0,0,0.0,0.0
1784314768.4117,121.69,6.4,5.3,110.01,115.29,16.0,0,0.0,0.0
1784314769.4122,121.69,6.4,5.3,110.01,115.29,16.0,0,0.0,0.0
1784314770.4125,121.69,6.4,5.3,110.01,115.29,16.0,0,0.0,0.0
1784314771.4128,121.69,6.4,5.3,110.01,115.29,16.0,0,0.0,0.0
1784314772.4131,121.69,6.4,5.3,110.01,115.29,16.0,0,0.0,0.0
1784314773.4134,121.69,6.4,5.3,110.01,115.29,16.0,0,0.0,0.0
1784314774.4138,121.69,6.4,5.3,110.01,115.29,16.0,0,0.0,0.0
