timestamp_unix,cgroup_mem_anon_bytes,cgroup_mem_file_bytes,cgroup_mem_kernel_bytes,cgroup_mem_slab_bytes,cgroup_mem_swap_bytes,cgroup_mem_workingset_refault,cgroup_mem_kswapd_steal,cgroup_mem_direct_reclaim_steal
1784745607.273,1492959232,8271851520,799342592,804409344,,,0,0
1784745608.2734,1593458688,8271851520,799649792,804414032,,,0,0
1784745609.274,1794822144,8271851520,800043008,804409600,,,0,0
1784745610.2745,1794822144,8271851520,800034816,804405608,,,0,0
1784745611.2753,1794822144,8271851520,800034816,804399896,,,0,0
1784745612.2756,1794822144,8271851520,800034816,804402824,,,0,0
1784745613.2764,1794822144,8271851520,800038912,804398752,,,0,0
1784745614.2772,1794822144,8271851520,800022528,804396232,,,0,0
1784745615.2775,1794822144,8271851520,800247808,804545208,,,0,0
1784745616.2778,1794822144,8271851520,800038912,804412800,,,0,0
1784745617.2784,1823047680,8316088320,800800768,804633296,,,0,0
1784745618.2787,1828970496,8316088320,800808960,804636992,,,0,0
1784745619.2796,1828970496,8316088320,800796672,804623392,,,0,0
1784745620.2804,1828970496,8316088320,800833536,804642904,,,0,0
1784745621.2815,1593544704,8271855616,799653888,804417280,,,0,0
1784745622.2819,1737584640,8271855616,799952896,804425800,,,0,0
1784745623.2821,1794908160,8271855616,800047104,804408872,,,0,0
1784745624.2824,1794908160,8271855616,800055296,804414728,,,0,0
1784745625.2828,1794908160,8271855616,800047104,804415272,,,0,0
1784745626.2831,1794908160,8271855616,800059392,804420560,,,0,0
1784745627.2835,1794908160,8271855616,800047104,804420672,,,0,0
1784745628.2843,1794908160,8271855616,800034816,804417088,,,0,0
1784745629.2846,1794908160,8271855616,800047104,804423688,,,0,0
1784745630.2853,1824460800,8316092416,801153024,804806368,,,0,0
1784745631.286,1828986880,8316092416,800837632,804651328,,,0,0
1784745632.2865,1828986880,8316092416,800841728,804652376,,,0,0
1784745633.287,1829072896,8316096512,800841728,804653544,,,0,0
1784745634.2873,1593552896,8271859712,799645696,804417472,,,0,0
1784745635.2886,1794916352,8271859712,800026624,804412824,,,0,0
1784745636.2889,1794916352,8271859712,800014336,804402216,,,0,0
1784745637.2897,1794916352,8271859712,800026624,804410192,,,0,0
1784745638.29,1794916352,8271859712,800026624,804410432,,,0,0
1784745639.2904,1795735552,8271859712,800415744,804543008,,,0,0
1784745640.2911,1794916352,8271863808,800034816,804415464,,,0,0
