timestamp_unix,vmstat_pgfault_rate,vmstat_pgmajfault_rate,vmstat_pswpin_rate,vmstat_pswpout_rate,vmstat_pgscan_rate,vmstat_pgsteal_rate
1783521641.5501,101787,0,0,0,0,0
1783521642.0507,73914,0,0,0,0,0
1783521642.5513,149769,0,0,0,0,0
1783521643.0517,140435,0,0,0,0,0
1783521643.5523,113279,0,0,0,0,0
1783521644.0528,113500,0,0,0,0,0
1783521644.5532,113271,0,0,0,0,0
1783521645.0537,122325,0,0,0,0,0
1783521645.554,114043,0,0,0,0,0
1783521646.0544,113813,0,0,0,0,0
1783521646.5548,111676,0,0,0,0,0
1783521647.0553,120221,0,0,0,0,0
1783521647.5558,117080,0,0,0,0,0
1783521648.0561,114063,0,0,0,0,0
1783521648.5565,113968,0,0,0,0,0
1783521649.0568,123044,0,0,0,0,0
1783521649.5572,114523,0,0,0,0,0
1783521650.0576,114225,0,0,0,0,0
1783521650.558,113988,0,0,0,0,0
1783521651.0584,123117,0,0,0,0,0
1783521651.559,114222,0,0,0,0,0
1783521652.0595,113962,0,0,0,0,0
1783521652.5601,113046,0,0,0,0,0
1783521653.0604,122294,0,0,0,0,0
1783521653.5608,114558,0,0,0,0,0
1783521654.0612,114199,0,0,0,0,0
1783521654.5619,116011,0,0,0,0,0
1783521655.0622,123698,0,0,0,0,0
1783521655.5627,103935,0,0,0,0,0
1783521656.0631,48770,0,0,0,0,0
1783521656.5635,49147,0,0,0,0,0
1783521657.064,40130,0,0,0,0,0
1783521657.5645,40148,0,0,0,0,0
1783521658.0649,49206,0,0,0,0,0
1783521658.5655,42147,0,0,0,0,0
1783521659.0663,51272,0,0,0,0,0
1783521659.5666,150610,0,0,0,0,0
1783521660.0671,135915,0,0,0,0,0
1783521660.5674,146788,0,0,0,0,0
1783521661.0679,150160,0,0,0,0,0
1783521661.5683,123640,0,0,0,0,0
1783521662.0686,123918,0,0,0,0,0
1783521662.569,115032,0,0,0,0,0
1783521663.0693,115357,0,0,0,0,0
1783521663.5697,115186,0,0,0,0,0
1783521664.07,124400,0,0,0,0,0
1783521664.5703,115659,0,0,0,0,0
1783521665.0707,113745,0,0,0,0,0
1783521665.5711,114338,0,0,0,0,0
1783521666.0714,124615,0,0,0,0,0
1783521666.5718,115198,0,0,0,0,0
1783521667.0722,115208,0,0,0,0,0
1783521667.5725,115403,0,0,0,0,0
1783521668.0729,124413,0,0,0,0,0
1783521668.5733,115186,0,0,0,0,0
1783521669.0736,115407,0,0,0,0,0
1783521669.574,115347,0,0,0,0,0
1783521670.0743,125013,0,0,0,0,0
1783521670.5747,114634,0,0,0,0,0
1783521671.075,114683,0,0,0,0,0
1783521671.5754,115983,0,0,0,0,0
1783521672.0758,149419,0,0,0,0,0
1783521672.5761,31135,0,0,0,0,0
1783521673.0765,49146,0,0,0,0,0
1783521673.5768,49611,0,0,0,0,0
1783521674.0772,40167,0,0,0,0,0
1783521674.5775,40213,0,0,0,0,0
1783521675.0779,43975,0,0,0,0,0
1783521675.5783,53009,0,0,0,0,0
1783521676.0787,141155,0,0,0,0,0
