timestamp_unix,cgroup_mem_anon_bytes,cgroup_mem_file_bytes,cgroup_mem_kernel_bytes,cgroup_mem_slab_bytes,cgroup_mem_swap_bytes,cgroup_mem_workingset_refault,cgroup_mem_kswapd_steal,cgroup_mem_direct_reclaim_steal
1784221955.2791,1086701568,3673874432,186482688,136856272,,,0,0
1784221956.2798,1160237056,3718111232,187748352,137210216,,,0,0
1784221957.2807,1160237056,3718111232,187756544,137209720,,,0,0
1784221958.2812,1160237056,3718111232,187764736,137207272,,,0,0
1784221959.2817,1160163328,3718111232,187756544,137213880,,,0,0
1784221960.2821,1160155136,3718119424,188088320,137350536,,,0,0
1784221961.2829,1160155136,3718119424,187727872,137173744,,,0,0
1784221962.2842,1160155136,3718119424,187727872,137172968,,,0,0
1784221963.2855,1160155136,3718119424,187723776,137179856,,,0,0
1784221964.2867,1160155136,3718119424,187707392,137166200,,,0,0
1784221965.2874,1160159232,3718119424,187715584,137172880,,,0,0
1784221966.2881,1161879552,3718119424,187973632,137262296,,,0,0
1784221967.2883,1160224768,3718127616,187723776,137174584,,,0,0
1784221968.2888,1160224768,3718127616,187744256,137183248,,,0,0
1784221969.2891,1160228864,3718127616,188084224,137331952,,,0,0
1784221970.2903,1160228864,3718127616,187715584,137159936,,,0,0
1784221971.2907,1160228864,3718127616,187715584,137162280,,,0,0
1784221972.2916,1160232960,3718127616,187719680,137172536,,,0,0
1784221973.2928,1160228864,3718127616,187691008,137145056,,,0,0
1784221974.294,1160228864,3718135808,187719680,137164256,,,0,0
1784221975.2949,1160228864,3718135808,187727872,137169728,,,0,0
1784221976.2961,1160228864,3718135808,187731968,137185048,,,0,0
1784221977.2972,1160155136,3718135808,187727872,137177328,,,0,0
1784221978.2977,1160224768,3718135808,187731968,137191384,,,0,0
1784221979.2982,1161031680,3718135808,188055552,137253360,,,0,0
1784221980.2992,1160228864,3718135808,187719680,137178392,,,0,0
1784221981.3003,1160228864,3718135808,187711488,137179264,,,0,0
1784221982.3007,1160224768,3718135808,187711488,137167552,,,0,0
1784221983.3017,1161236480,3718148096,188153856,137340944,,,0,0
1784221984.3019,1161236480,3718148096,188141568,137345464,,,0,0
1784221985.303,1161236480,3718148096,188153856,137329112,,,0,0
1784221986.3033,1146339328,3706372096,187875328,137233648,,,0,0
1784221987.3036,1161236480,3718148096,188538880,137524528,,,0,0
1784221988.3047,1161236480,3718148096,188133376,137318648,,,0,0
1784221989.3055,1161162752,3718156288,188125184,137318664,,,0,0
1784221990.3062,1161224192,3718156288,188137472,137314056,,,0,0
1784221991.3072,1161228288,3718156288,188129280,137310656,,,0,0
1784221992.3082,1161228288,3718156288,188137472,137320816,,,0,0
1784221993.309,1160216576,3718152192,187772928,137166736,,,0,0
1784221994.3101,1160216576,3718152192,187801600,137166968,,,0,0
1784221995.3106,1160212480,3718152192,187744256,137183288,,,0,0
1784221996.311,1160220672,3718160384,187723776,137176320,,,0,0
1784221997.3122,1160220672,3718160384,187723776,137182056,,,0,0
1784221998.3131,1160220672,3718160384,187731968,137186896,,,0,0
1784221999.3134,1120378880,3715772416,186982400,137084312,,,0,0
1784222000.3145,1160216576,3718160384,187699200,137168024,,,0,0
1784222001.3156,1160212480,3718160384,187691008,137180232,,,0,0
1784222002.316,1160278016,3718160384,187711488,137183864,,,0,0
1784222003.317,1160278016,3718160384,187707392,137175704,,,0,0
1784222004.3175,1161478144,3718168576,188104704,137321936,,,0,0
1784222005.3177,1160282112,3718168576,187707392,137161544,,,0,0
1784222006.3182,1160282112,3718168576,187723776,137171072,,,0,0
1784222007.3188,1160282112,3718168576,187727872,137170224,,,0,0
1784222008.3194,1160278016,3718168576,187682816,137144000,,,0,0
1784222009.3204,1160278016,3718168576,187707392,137168640,,,0,0
1784222010.3213,1160278016,3718176768,187711488,137180040,,,0,0
1784222011.3217,1160278016,3718176768,187727872,137179000,,,0,0
1784222012.3222,1160278016,3718176768,187723776,137176832,,,0,0
1784222013.3224,1161543680,3718176768,188272640,137411728,,,0,0
1784222014.3235,1160265728,3718176768,187695104,137155976,,,0,0
1784222015.3238,1160265728,3718176768,187703296,137165880,,,0,0
1784222016.3244,1160265728,3718176768,187707392,137163120,,,0,0
1784222017.3255,1160269824,3718176768,187699200,137153288,,,0,0
1784222018.3263,1160269824,3718184960,187703296,137161608,,,0,0
1784222019.3268,1160269824,3718184960,187719680,137167952,,,0,0
1784222020.3277,1160269824,3718184960,187723776,137165720,,,0,0
1784222021.328,1160265728,3718184960,187887616,137251376,,,0,0
1784222022.3288,1160265728,3718184960,187703296,137152568,,,0,0
1784222023.33,1160265728,3718184960,187707392,137155128,,,0,0
1784222024.3311,1160265728,3718184960,187711488,137162504,,,0,0
1784222025.332,1160196096,3718184960,187719680,137172832,,,0,0
1784222026.3323,1160273920,3718184960,187678720,137154712,,,0,0
1784222027.3328,1160273920,3718193152,187682816,137160784,,,0,0
1784222028.3336,1160273920,3718193152,187691008,137173776,,,0,0
1784222029.3339,1161547776,3718193152,188108800,137351088,,,0,0
1784222030.3343,1160273920,3718193152,187678720,137143728,,,0,0
1784222031.3351,1160273920,3718193152,187703296,137169752,,,0,0
1784222032.3362,1160273920,3718193152,187707392,137171128,,,0,0
1784222033.3368,1160273920,3718193152,187707392,137178608,,,0,0
1784222034.3379,1160273920,3718201344,187707392,137142520,,,0,0
1784222035.3387,1160273920,3718201344,187719680,137160408,,,0,0
1784222036.3394,1160273920,3718201344,187731968,137184976,,,0,0
1784222037.3397,1160261632,3718201344,187768832,137211600,,,0,0
1784222038.3406,1160331264,3718201344,187731968,137176208,,,0,0
1784222039.3417,1160331264,3718201344,187682816,137157024,,,0,0
1784222040.342,1160335360,3718209536,187691008,137160784,,,0,0
1784222041.3429,1160335360,3718209536,187699200,137166704,,,0,0
