timestamp_unix,vmstat_pgfault_rate,vmstat_pgmajfault_rate,vmstat_pswpin_rate,vmstat_pswpout_rate,vmstat_pgscan_rate,vmstat_pgsteal_rate
1783578892.8636,3957,0,0,0,0,0
1783578893.3639,19484,0,0,0,0,0
1783578893.8644,81252,0,0,0,0,0
1783578894.3647,19931,0,0,0,0,0
1783578894.865,1363,0,0,0,0,0
1783578895.3654,2536,0,0,0,0,0
1783578895.8657,2360,0,0,0,0,0
1783578896.3661,2364,0,0,0,0,0
1783578896.8664,2448,0,0,0,0,0
1783578897.3669,2535,0,0,0,0,0
1783578897.8673,2428,0,0,0,0,0
1783578898.3676,2416,0,0,0,0,0
1783578898.868,333211,0,0,0,0,0
1783578899.3684,8452,0,0,0,0,0
1783578899.8687,8470,0,0,0,0,0
1783578900.3691,13128,0,0,0,0,0
1783578900.8694,1449,0,0,0,0,0
1783578901.3698,26751,0,0,0,0,0
1783578901.8701,3354,0,0,0,0,0
1783578902.3705,2370,0,0,0,0,0
1783578902.8708,2362,0,0,0,0,0
1783578903.3712,2354,0,0,0,0,0
1783578903.8715,51155,0,0,0,0,0
1783578904.3719,36800,0,0,0,0,0
1783578904.8722,66008,0,0,0,0,0
1783578905.3727,2132,0,0,0,0,0
1783578905.873,258,0,0,0,0,0
1783578906.3735,2358,0,0,0,0,0
1783578906.874,2353,0,0,0,0,0
1783578907.3744,2394,0,0,0,0,0
1783578907.8753,2386,0,0,0,0,0
1783578908.3756,2358,0,0,0,0,0
1783578908.8761,2370,0,0,0,0,0
1783578909.3765,137823,0,0,0,0,0
1783578909.8768,198051,0,0,0,0,0
1783578910.3772,10015,0,0,0,0,0
1783578910.8775,6627,0,0,0,0,0
1783578911.3779,16162,0,0,0,0,0
1783578911.8782,314,0,0,0,0,0
1783578912.3786,26781,0,0,0,0,0
1783578912.879,2362,0,0,0,0,0
1783578913.3793,2356,0,0,0,0,0
1783578913.8798,2362,0,0,0,0,0
1783578914.3805,2366,0,0,0,0,0
1783578914.881,51246,0,0,0,0,0
1783578915.3814,67020,0,0,0,0,0
1783578915.8817,35588,0,0,0,0,0
1783578916.3821,2370,0,0,0,0,0
1783578916.8824,2356,0,0,0,0,0
1783578917.3828,1389,0,0,0,0,0
1783578917.8831,1051,0,0,0,0,0
1783578918.3835,2362,0,0,0,0,0
1783578918.8838,2356,0,0,0,0,0
1783578919.3842,2360,0,0,0,0,0
1783578919.8846,2358,0,0,0,0,0
1783578920.3849,307703,0,0,0,0,0
1783578920.8853,30956,0,0,0,0,0
1783578921.3857,11517,0,0,0,0,0
1783578921.886,14566,0,0,0,0,0
1783578922.3864,2366,0,0,0,0,0
1783578922.8867,2360,0,0,0,0,0
1783578923.387,25729,0,0,0,0,0
1783578923.8874,1033,0,0,0,0,0
1783578924.3879,2354,0,0,0,0,0
1783578924.8883,2452,0,0,0,0,0
1783578925.3887,2368,0,0,0,0,0
1783578925.8891,64763,0,0,0,0,0
1783578926.3894,80249,0,0,0,0,0
1783578926.8898,8814,0,0,0,0,0
1783578927.3902,2420,0,0,0,0,0
1783578927.8905,2348,0,0,0,0,0
1783578928.3908,2364,0,0,0,0,0
1783578928.8912,2183,0,0,0,0,0
1783578929.3916,212,0,0,0,0,0
1783578929.8919,2390,0,0,0,0,0
1783578930.3924,4307,0,0,0,0,0
1783578930.8928,2372,0,0,0,0,0
1783578931.3932,333136,0,0,0,0,0
1783578931.894,8448,0,0,0,0,0
1783578932.3944,8477,0,0,0,0,0
1783578932.8949,14547,0,0,0,0,0
1783578933.3953,2408,0,0,0,0,0
1783578933.8958,26775,0,0,0,0,0
1783578934.3962,2376,0,0,0,0,0
1783578934.8965,1423,0,0,0,0,0
1783578935.3969,1043,0,0,0,0,0
1783578935.8972,2350,0,0,0,0,0
1783578936.3978,51144,0,0,0,0,0
1783578936.8986,35310,0,0,0,0,0
1783578937.399,67381,0,0,0,0,0
1783578937.8997,2351,0,0,0,0,0
1783578938.4001,2362,0,0,0,0,0
1783578938.9007,2351,0,0,0,0,0
1783578939.401,2366,0,0,0,0,0
1783578939.9015,2350,0,0,0,0,0
1783578940.4018,1389,0,0,0,0,0
1783578940.9022,1027,0,0,0,0,0
1783578941.4025,2362,0,0,0,0,0
1783578941.9029,124816,0,0,0,0,0
1783578942.4033,210708,0,0,0,0,0
1783578942.9038,8477,0,0,0,0,0
1783578943.4042,8576,0,0,0,0,0
1783578943.9045,14553,0,0,0,0,0
1783578944.4049,2370,0,0,0,0,0
1783578944.9053,26747,0,0,0,0,0
1783578945.4057,2374,0,0,0,0,0
1783578945.906,40,0,0,0,0,0
1783578946.4064,2410,0,0,0,0,0
1783578946.9067,2440,0,0,0,0,0
1783578947.4071,53177,0,0,0,0,0
1783578947.9075,49937,0,0,0,0,0
1783578948.4079,52648,0,0,0,0,0
1783578948.9084,2468,0,0,0,0,0
1783578949.4088,2616,0,0,0,0,0
1783578949.9091,2358,0,0,0,0,0
1783578950.4096,2570,0,0,0,0,0
1783578950.9108,2514,0,0,0,0,0
1783578951.4112,2392,0,0,0,0,0
1783578951.9118,2351,0,0,0,0,0
1783578952.4122,941,0,0,0,0,0
1783578952.9125,234584,0,0,0,0,0
1783578953.4129,101535,0,0,0,0,0
1783578953.9133,13026,0,0,0,0,0
1783578954.4137,14560,0,0,0,0,0
1783578954.9141,2350,0,0,0,0,0
1783578955.4145,2372,0,0,0,0,0
1783578955.9149,29604,0,0,0,0,0
1783578956.4153,2398,0,0,0,0,0
1783578956.9157,2364,0,0,0,0,0
1783578957.4161,2316,0,0,0,0,0
1783578957.9165,76,0,0,0,0,0
1783578958.4169,51260,0,0,0,0,0
1783578958.9173,72794,0,0,0,0,0
1783578959.4176,29898,0,0,0,0,0
1783578959.9181,2368,0,0,0,0,0
1783578960.4185,2376,0,0,0,0,0
1783578960.9193,2354,0,0,0,0,0
1783578961.4197,2360,0,0,0,0,0
1783578961.92,2354,0,0,0,0,0
1783578962.4204,2382,0,0,0,0,0
1783578962.9207,2348,0,0,0,0,0
1783578963.4211,1377,0,0,0,0,0
1783578963.9214,331842,0,0,0,0,0
1783578964.4218,8469,0,0,0,0,0
1783578964.9222,8450,0,0,0,0,0
1783578965.4226,14573,0,0,0,0,0
1783578965.9229,2360,0,0,0,0,0
1783578966.4233,23593,0,0,0,0,0
1783578966.9237,5510,0,0,0,0,0
1783578967.4241,2388,0,0,0,0,0
1783578967.9244,2348,0,0,0,0,0
1783578968.4248,2392,0,0,0,0,0
1783578968.9252,50894,0,0,0,0,0
1783578969.4256,30424,0,0,0,0,0
1783578969.926,70209,0,0,0,0,0
1783578970.4263,2370,0,0,0,0,0
1783578970.9267,4249,0,0,0,0,0
1783578971.4271,2348,0,0,0,0,0
1783578971.9274,2382,0,0,0,0,0
1783578972.4281,2410,0,0,0,0,0
1783578972.929,2404,0,0,0,0,0
1783578973.4294,2362,0,0,0,0,0
1783578973.9299,2350,0,0,0,0,0
1783578974.4302,137123,0,0,0,0,0
1783578974.9311,196218,0,0,0,0,0
1783578975.4314,9209,0,0,0,0,0
1783578975.9321,7408,0,0,0,0,0
1783578976.4325,14693,0,0,0,0,0
1783578976.9329,2354,0,0,0,0,0
1783578977.4333,26793,0,0,0,0,0
1783578977.9337,2348,0,0,0,0,0
1783578978.434,2360,0,0,0,0,0
1783578978.9344,2362,0,0,0,0,0
1783578979.4349,2366,0,0,0,0,0
1783578979.9352,51242,0,0,0,0,0
1783578980.4355,64561,0,0,0,0,0
1783578980.9359,36227,0,0,0,0,0
1783578981.4363,1849,0,0,0,0,0
1783578981.9367,2364,0,0,0,0,0
1783578982.437,2384,0,0,0,0,0
1783578982.9374,2346,0,0,0,0,0
1783578983.4378,2364,0,0,0,0,0
1783578983.9381,2356,0,0,0,0,0
1783578984.4385,2394,0,0,0,0,0
1783578984.9389,2384,0,0,0,0,0
1783578985.4393,278498,0,0,0,0,0
1783578985.9396,60026,0,0,0,0,0
1783578986.44,9163,0,0,0,0,0
1783578986.9404,14567,0,0,0,0,0
1783578987.4411,2385,0,0,0,0,0
1783578987.9415,2348,0,0,0,0,0
1783578988.4419,26748,0,0,0,0,0
1783578988.9423,2380,0,0,0,0,0
1783578989.4427,2388,0,0,0,0,0
1783578989.9431,2366,0,0,0,0,0
1783578990.4435,4257,0,0,0,0,0
1783578990.9439,70534,0,0,0,0,0
1783578991.4442,80961,0,0,0,0,0
1783578991.9446,2286,0,0,0,0,0
1783578992.445,88,0,0,0,0,0
